,Product_Title,Price,Shop_Name,Category,Availability,G-Price
142,LG 22MK600M 21.5 INCH IPS FULL HD LED MONITOR,16200,STARTECH,Monitor,In Stock,16200.0
143,"VIEWSONIC VX2276-SH 22"" FHD IPS MONITOR",15900,STARTECH,Monitor,In Stock,15900.0
144,LENOVO L22E-30 21.5-INCH FHD MONITOR,16000,STARTECH,Monitor,In Stock,16000.0
145,"HUAWEI DISPLAY AD80HW 23.8"" IPS FHD MONITOR",16400,STARTECH,Monitor,In Stock,16400.0
146,SAMSUNG C24F390FHW SERIES CURVED 24-INCH FHD MONITOR,16500,STARTECH,Monitor,In Stock,16500.0
147,"LENOVO L22I-30 21.5"" FHD FREESYNC MONITOR",16500,STARTECH,Monitor,In Stock,16500.0
148,VIEWSONIC VA2406-H-2 24 INCH FULL HD VA MONITOR,16500,STARTECH,Monitor,In Stock,16500.0
149,"ASUS VP229HE 21.5"" FULL HD FREESYNC EYE CARE MONITOR",16000,STARTECH,Monitor,In Stock,16000.0
150,"ASUS VA229HR 21.5"" IPS EYE CARE MONITOR",16200,STARTECH,Monitor,In Stock,16200.0
151,"HP M22F 22"" FHD IPS MONITOR",16700,STARTECH,Monitor,In Stock,16700.0
152,"ASUS VZ229HE EYE CARE FULL HD IPS 21.5"" MONITOR",16800,STARTECH,Monitor,In Stock,16800.0
153,"XIAOMI REDMI RMMNT27NF 27"" FHD IPS MONITOR",17800,STARTECH,Monitor,In Stock,17800.0
154,"MSI OPTIX G241V E2 24"" FHD FREESYNC IPS ESPORTS GAMING MONITOR",18500,STARTECH,Monitor,In Stock,18500.0
155,AOC 22V2Q 21.5 INCH AMD FREESYNC 75HZ LED MONITOR (WITH HDMI CABLE),15500,Skyland,Monitor,Out of stock,15500.0
156,MSI OPTIX G241 23.8 INCH 144HZ 1MS IPS FHD GAMING MONITOR,28500,Skyland,Monitor,In Stock,28500.0
157,WALTON WD215V05 21.45 INCH FULL HD LED FRAMELESS MONITOR,12500,Skyland,Monitor,In Stock,12500.0
158,XIAOMI REDMI RMMNT27NF 27″ FHD IPS MONITOR,21000,Skyland,Monitor,In Stock,21000.0
159,ESONIC 22ELMW 22-INCH LED HD MONITOR,8000,Skyland,Monitor,In Stock,8000.0
160,ASUS PROART DISPLAY PA278QV 27″ 2K IPS MONITOR,54000,Skyland,Monitor,In Stock,54000.0
161,DELL D1918H 18.5 INCH LED MONITOR,11000,Skyland,Monitor,In Stock,11000.0
