,Product_Title,Price,Shop_Name,Category,Availability,G-Price
0,"XIAOMI REDMI 1A 23.8"" FULL HD MONITOR",14000,TECHLAND,Monitor,In Stock,14000.0
1,ASUS VZ24EHE 23.8 INCH FULL HD IPS 75HZ EYE CARE MONITOR,21500,TECHLAND,Monitor,In Stock,21500.0
2,BENQ GW2280 22 INCH LED BACKLIGHT EYE CARE STYLISH MONITOR,14200,TECHLAND,Monitor,In Stock,14200.0
3,LG 22MK600M 22 INCH IPS BORDERLESS FULL HD MONITOR,16200,TECHLAND,Monitor,In Stock,16200.0
4,WALTON WD238V03 23.8 INCH FULL HD LED BACKLIGHT MONITOR WITH BUILT-IN SPEAKER,14000,TECHLAND,Monitor,In Stock,14000.0
5,SAMSUNG ODYSSEY G7 C27G75TQSW 27 INCH 240HZ CURVED QLED G-SYNC GAMING MONITOR,62500,TECHLAND,Monitor,In Stock,62500.0
6,HP V22 21.5 INCH LED FULL HD MONITOR,13800,TECHLAND,Monitor,In Stock,13800.0
7,ASUS VA249HE EYE CARE 23.8 INCH 60HZ FLICKER FREE FULL HD MONITOR,21000,TECHLAND,Monitor,In Stock,21000.0
8,ASUS VA229HR EYE CARE 21.5 INCH 75HZ FLICKER FREE FULL HD IPS MONITOR,16200,TECHLAND,Monitor,In Stock,16200.0
9,ASUS PROART DISPLAY PA278QV 27 INCH WQHD IPS MONITOR,51500,TECHLAND,Monitor,In Stock,51500.0
10,DELL D1918H 18.5 INCH LED MONITOR,10900,TECHLAND,Monitor,In Stock,10900.0
11,GIGABYTE M32U 31.5 INCH 4K 144HZ FREESYNC IPS GAMING MONITOR,61500,TECHLAND,Monitor,In Stock,61500.0
12,GIGABYTE G32QC-EK 32INCH 165HZ CURVED GAMING MONITOR,43000,TECHLAND,Monitor,In Stock,43000.0
13,ACER HA220Q 21.5 INCH FULL HD IPS MONITOR,13900,TECHLAND,Monitor,In Stock,13900.0
14,VIEWSONIC VX2276-SH 22 INCH IPS MONITOR,15900,TECHLAND,Monitor,In Stock,15900.0
15,XIAOMI REDMI RMMNT27NF 27 INCH FULL HD IPS MONITOR,17800,TECHLAND,Monitor,In Stock,17800.0
16,DAREU X TTC VIOLET GOLD V2 SWITCH (TACTILE),1200,TECHLAND,Keyboard,In Stock,1200.0
17,DAREU X TTC SKY BLUE V2 SWITCH (LINEAR),1200,TECHLAND,Keyboard,In Stock,1200.0
18,AULA F2066-II MECHANICAL WIRED GAMING KEYBOARD,2100,TECHLAND,Keyboard,In Stock,2100.0
19,REDRAGON K551RGB MITRA RGB BACKLIT BLUE SWITCHES MECHANICAL KEYBOARD,4050,TECHLAND,Keyboard,In Stock,4050.0
20,LOGITECH G213 PRODIGY RGB GAMING KEYBOARD,5099,TECHLAND,Keyboard,In Stock,5099.0
21,LOGITECH MK235 WIRELESS KEYBOARD AND MOUSE COMBO,2600,TECHLAND,Keyboard,In Stock,2600.0
22,RAPOO V500 SE MIXED LIGHT 104 KEYS METAL WIRED MECHANICAL KEYBOARD,2500,TECHLAND,Keyboard,In Stock,2500.0
23,MUMRE WRANGLER K100 RAINBOW RGB MECHANICAL KEYBOARD WHITE (BLUE SWITCH),1599,TECHLAND,Keyboard,In Stock,1599.0
24,LOGITECH MK240 NANO MOUSE AND KEYBOARD COMBO,2600,TECHLAND,Keyboard,In Stock,2600.0
25,LOGITECH K375S MULTI-DEVICE WIRELESS KEYBOARD AND STAND COMBO,2869,TECHLAND,Keyboard,In Stock,2869.0
26,LOGITECH MK275 WIRELESS COMBO WITH KEYBOARD AND MOUSE,2799,TECHLAND,Keyboard,In Stock,2799.0
27,REDRAGON K512 SHIVA RGB MEMBRANE GAMING KEYBOARD,2650,TECHLAND,Keyboard,In Stock,2650.0
28,REDRAGON HORUS K618 RGB WIRELESS MECHANICAL GAMING KEYBOARD,5700,TECHLAND,Keyboard,In Stock,5700.0
29,REDRAGON K565R-1 RUDRA BACKLIT MECHANICAL GAMING KEYBOARD,3050,TECHLAND,Keyboard,In Stock,3050.0
30,REDRAGON K588 PRO BROADSWORD RGB MECHANICAL GAMING KEYBOARD,5200,TECHLAND,Keyboard,In Stock,5200.0
31,AULA F2058 RGB MECHANICAL GAMING KEYBOARD,2400,TECHLAND,Keyboard,In Stock,2400.0
32,PNY GEFORCE RTX 3060 TI 8GB UPRISING DUAL FAN (LHR) GRAPHICS CARD,59000,TECHLAND,GPU,In Stock,59000.0
33,BIOSTAR RADEON RX550 4GB DDR5 GRAPHICS CARD,13900,TECHLAND,GPU,In Stock,13900.0
34,MSI RADEON RX 6400 AERO ITX 4G GDDR6 GRAPHICS CARD,19000,TECHLAND,GPU,In Stock,19000.0
35,EVGA GEFORCE RTX 3070 XC3 ULTRA GAMING 8GB GDDR6 GRAPHICS CARD,72000,TECHLAND,GPU,In Stock,72000.0
36,MSI RADEON RX 6900 XT GAMING Z TRIO 16GB GDDR6 AMD GRAPHICS CARD,133900,TECHLAND,GPU,In Stock,133900.0
37,ZOTAC GAMING GEFORCE RTX 3080 AMP HOLO LHR 12GB GRAPHICS CARD,133500,TECHLAND,GPU,In Stock,133500.0
38,ZOTAC GAMING GEFORCE RTX 3080 12GB TRINITY OC LHR GRAPHICS CARD,128000,TECHLAND,GPU,In Stock,128000.0
39,ZOTAC GAMING 24GB GDDR6X GEFORCE RTX 3090 TI AMP EXTREME HOLO GRAPHICS CARD,248000,TECHLAND,GPU,In Stock,248000.0
40,XFX SPEEDSTER QICK 319 AMD RADEON RX 6700 XT BLACK 12GB GDDR6 GAMING GRAPHICS CARD,74999,TECHLAND,GPU,In Stock,74999.0
41,XFX RADEON RX 6500 XT SPEEDSTER QICK 210 BLACK 4GB GDDR6 GAMING GRAPHICS CARD,22500,TECHLAND,GPU,In Stock,22500.0
42,SAPPHIRE TOXIC RADEON RX 6900 XT 16GB GDDR6 LIMITED EDITION GRAPHICS CARD,176000,TECHLAND,GPU,In Stock,176000.0
43,SAPPHIRE TOXIC AMD RADEON RX 6950 XT 16GB OC LE GDDR6 GRAPHICS CARD,173900,TECHLAND,GPU,In Stock,173900.0
44,SAPPHIRE TOXIC AMD RADEON RX 6900 XT LIMITED EDITION GRAPHICS CARD,176000,TECHLAND,GPU,In Stock,176000.0
45,SAPPHIRE PULSE RADEON RX 6750 XT 12GB DDR6 GRAPHICS CARD,79900,TECHLAND,GPU,In Stock,79900.0
46,SAPPHIRE PULSE RADEON RX 6650 XT 8GB OC GDDR6 GRAPHICS CARD,54900,TECHLAND,GPU,In Stock,54900.0
47,SAPPHIRE NITRO+ RADEON RX 6650 XT 8GB OC GDDR6 GRAPHICS CARD,57900,TECHLAND,GPU,In Stock,57900.0
48,ZADAK SPARK RGB 8GB DDR4 3200MHZ DESKTOP GAMING RAM,4500,TECHLAND,Ram,In Stock,4500.0
49,CORSAIR VENGEANCE LPX 8GB DDR4 3600MHZ DESKTOP RAM,3900,TECHLAND,Ram,In Stock,3900.0
50,CORSAIR VENGEANCE LPX 32GB (2 X 16) DDR4 3600MHZ DESKTOP RAM,15600,TECHLAND,Ram,In Stock,15600.0
51,CORSAIR VENGEANCE LPX 16GB DDR4 3200MHZ DESKTOP RAM,6600,TECHLAND,Ram,In Stock,6600.0
52,CORSAIR VENGEANCE LPX 8GB DDR4 3200MHZ DESKTOP RAM,3700,TECHLAND,Ram,In Stock,3700.0
53,APACER NOX 8GB DDR4 3200MHZ RGB AURA2 DIMM DESKTOP RAM,4400,TECHLAND,Ram,In Stock,4400.0
54,SILICON POWER XPOWER TURBINE 8GB 3200MHZ DDR4 UDIMM GAMING RAM,4500,TECHLAND,Ram,In Stock,4500.0
55,SILICON POWER XPOWER TURBINE 32GB (16 X 2) 3200MHZ DDR4 UDIMM GAMING RAM,16200,TECHLAND,Ram,In Stock,16200.0
56,SILICON POWER XPOWER TURBINE 16GB 3200MHZ DDR4 UDIMM GAMING RAM,8200,TECHLAND,Ram,In Stock,8200.0
57,SILICON POWER XPOWER TURBINE 16GB (8 X 2) 3200MHZ DDR4 UDIMM GAMING RAM,8700,TECHLAND,Ram,In Stock,8700.0
58,G.SKILL TRIDENT Z NEO 64GB (2 X 32GB) 3600MHZ RGB DDR4 RAM,29700,TECHLAND,Ram,In Stock,29700.0
59,G.SKILL TRIDENT Z ROYAL SERIES 32GB (2X16GB) 3200MHZ RGB SILVER DDR4 RAM,17200,TECHLAND,Ram,In Stock,17200.0
60,G.SKILL TRIDENT Z ROYAL SERIES 16GB 3200MHZ RGB SILVER DDR4 RAM,8600,TECHLAND,Ram,In Stock,8600.0
61,TEAM ELITE U-DIMM 8GB DDR3 1600MHZ DESKTOP RAM,3000,TECHLAND,Ram,In Stock,3000.0
62,ULTRADISK 8GB DDR4 2666MHZ DESKTOP RAM,2850,TECHLAND,Ram,In Stock,2850.0
63,ULTRADISK 4GB DDR4 2666MHZ DESKTOP RAM,1850,TECHLAND,Ram,In Stock,1850.0
64,TWINMOS 4GB DDR3 1333 BUS DESKTOP RAM,1700,RYANS,Ram,In Stock,1700.0
65,TWINMOS 4GB DDR3 1600 BUS DESKTOP RAM,1700,RYANS,Ram,In Stock,1700.0
66,GEIL PRISTINE 4GB DDR3 1600MHZ DESKTOP RAM #GP34GB1600C11SC,1800,RYANS,Ram,In Stock,1800.0
67,ADATA PREMIER 4GB DDR4 2666MHZ DESKTOP RAM #AD4U2666J4G19-R / AD4U26664G19-RGN,1850,RYANS,Ram,In Stock,1850.0
68,TWINMOS 4GB DDR4 2400MHZ DESKTOP RAM,1950,RYANS,Ram,In Stock,1950.0
69,APACER 4GB DDR3 1600MHZ DESKTOP RAM #DG.04G2K.KAM / AU04GFA60CATBGJ,2050,RYANS,Ram,In Stock,2050.0
70,TWINMOS 4GB DDR4 3200MHZ U-DIMM DESKTOP RAM,2100,RYANS,Ram,In Stock,2100.0
71,G.SKILL 4GB DDR4 2400MHZ DESKTOP RAM,2200,RYANS,Ram,In Stock,2200.0
72,G.SKILL RIPJAWS V 4GB DDR4 2400MHZ RED HEATSINK DESKTOP RAM,2400,RYANS,Ram,In Stock,2400.0
73,CORSAIR VENGEANCE LPX 4GB DDR4 2400 BUS DESKTOP RAM WITH BLACK HEATSINK #CMK4GX4M1A2400C16,2450,RYANS,Ram,In Stock,2450.0
74,G.SKILL RIPJAWS V 4GB DDR4 2666MHZ RED HEATSINK DESKTOP RAM,2500,RYANS,Ram,In Stock,2500.0
75,TWINMOS 8GB DDR3 1600 BUS DDR3 DESKTOP RAM,3050,RYANS,Ram,In Stock,3050.0
76,GEIL PRISTINE 8GB DDR4 2666MHZ DESKTOP RAM #GP48GB2666C19SC,3100,RYANS,Ram,In Stock,3100.0
77,GEIL PRISTINE 8GB DDR4 3200MHZ DESKTOP RAM #GP48GB3200C22SC,3100,RYANS,Ram,In Stock,3100.0
78,G.SKILL 8GB DDR4 2400 MHZ DESKTOP RAM,3400,RYANS,Ram,In Stock,3400.0
79,TWINMOS CONCORD RGB 8GB DDR4 2666MHZ PC4 GAMING DESKTOP RAM,3450,RYANS,Ram,In Stock,3450.0
80,G.SKILL RIPJAWS V 8GB DDR4 2400 MHZ RED HEATSINK DESKTOP RAM,3600,RYANS,Ram,In Stock,3600.0
81,G.SKILL RIPJAWS V 8GB DDR4 2666MHZ DESKTOP RAM,3800,RYANS,Ram,In Stock,3800.0
82,THERMALTAKE TOUGHRAM Z-ONE 8GB DDR4 3600MHZ DESKTOP RAM #R010D408GX1-3600C18S,4100,RYANS,Ram,In Stock,4100.0
83,G.SKILL TRIDENT Z 8GB DDR4 3200MHZ BLACK & RED HEATSINK DESKTOP RAM,4150,RYANS,Ram,In Stock,4150.0
84,SAPPHIRE PLUSE RADEON RX 6400 4GB GDDR6 GRAPHICS CARD #11315-01-20G,19800,RYANS,GPU,In Stock,19800.0
85,MSI GEFORCE GTX 1630 VENTUS XS 4G OC 4GB GDDR6 GRAPHICS CARD,20500,RYANS,GPU,In Stock,20500.0
86,(BUNDLE WITH PC) GIGABYTE GEFORCE GTX 1050 TI WINDFORCE OC 4GB GDDR5 GRAPHICS CARD #GV-N105TWF2OC-4GD,22000,RYANS,GPU,Out of Stock,22000.0
87,ASUS PHOENIX GEFORCE GTX 1050TI 4GB GDDR5 GRAPHICS CARD #PH-GTX1050TI-4G,22500,RYANS,GPU,In Stock,22500.0
88,MSI GEFORCE GTX 1650 VENTUS XS 4G 4GB GDDR5 GRAPHICS CARD,25500,RYANS,GPU,In Stock,25500.0
89,MSI GEFORCE RTX 3050 AERO ITX 8G OC 8GB GDDR6 GRAPHICS CARD,41000,RYANS,GPU,In Stock,41000.0
90,ASUS DUAL GEFORCE RTX 3050 8GB GDDR6 GRAPHICS CARD #DUAL-RTX3050-8G,46000,RYANS,GPU,In Stock,46000.0
91,MSI GEFORCE RTX 3050 VENTUS 2X 8G OC 8GB GDDR6 GRAPHICS CARD,48000,RYANS,GPU,In Stock,48000.0
92,SAPPHIRE PULSE AMD RADEON RX 6650 XT 8GB GDDR6 GRAPHICS CARD #11319-03-20G,54900,RYANS,GPU,In Stock,54900.0
93,SAPPHIRE NITRO+ AMD RADEON RX 6650 XT 8GB GDDR6 GRAPHICS CARD #11319-01-20G,57900,RYANS,GPU,In Stock,57900.0
94,MSI RADEON RX 6750 XT MECH 2X 12G OC 12GB GDDR6 GRAPHICS CARD,79000,RYANS,GPU,In Stock,79000.0
95,ZOTAC GAMING GEFORCE RTX 3090 TI AMP EXTREME HOLO 24GB GDDR6X GRAPHICS CARD #ZT-A30910B-10P,245000,RYANS,GPU,In Stock,245000.0
96,ASUS GEFORCE GT 1030 2GB GDDR5 LOW PROFILE GRAPHICS CARD,9900,RYANS,GPU,In Stock,9900.0
97,ASUS CERBERUS GEFORCE GTX 1050 TI OC 4GB GDDR5 GRAPHICS CARD #CERBERUS-GTX1050TI-O4G,24900,RYANS,GPU,In Stock,24900.0
98,GIGABYTE GEFORCE GTX 1660 OC 6GB GDDR5 GRAPHICS CARD #GV-N1660OC-6GD,46000,RYANS,GPU,In Stock,46000.0
99,(BUNDLE WITH PC) GIGABYTE GTX 1660 TI OC 6GB GDDR6 GRAPHICS CARD #GV-N166TOC-6GD,48000,RYANS,GPU,In Stock,48000.0
100,ARKTEK NVIDIA GEFORCE G210 1GB GDDR3 GRAPHICS CARD #AKN210D3S1GL1,3500,RYANS,GPU,In Stock,3500.0
101,ARKTEK NVIDIA GEFORCE GT610 2GB GDDR3 GRAPHICS CARD #AKN610D3S2GL1,4500,RYANS,GPU,In Stock,4500.0
102,GIGABYTE NVIDIA GEFORCE GT 710 2GB GDDR3 GRAPHICS CARD #GV-N710D3-2GL,5200,RYANS,GPU,In Stock,5200.0
103,GIGABYTE GEFORCE GT 730 2GB GDDR3 GRAPHICS CARD #GV-N730D3-2GI,6700,RYANS,GPU,In Stock,6700.0
104,LG 19M38A 18.5 INCH LED BACKLIGHT MONITOR (VGA PORT),10000,RYANS,Monitor,In Stock,10000.0
105,LENOVO L22E-30 21.5 INCH FHD HDMI VGA MONITOR #66CBKAC1MY,16000,RYANS,Monitor,In Stock,16000.0
106,MSI MODERN MD271CPW 27 INCH FULL HD CURVED HDMI USB TYPE-C MONITOR,29000,RYANS,Monitor,In Stock,29000.0
107,GIGABYTE G27FC A 27 INCH FHD CURVED DUAL HDMI DP DUAL USB GAMING MONITOR #G27FC A-EK,30500,RYANS,Monitor,In Stock,30500.0
108,HUAWEI MATEVIEW XWUCBA GT 27 INCH QHD DISPLAY HDMI DP USB-C GAMING MONITOR,30500,RYANS,Monitor,In Stock,30500.0
109,GIGABYTE G27Q 27 INCH 2K QHD DUAL HDMI DP DUAL USB EARPHONE SPEAKER GAMING MONITOR #G27Q-EK,40500,RYANS,Monitor,In Stock,40500.0
110,GIGABYTE G27QC A 27 INCH 2K QHD DUAL HDMI DP DUAL USB EARPHONE SPEAKER GAMING MONITOR #G27QC A-EK,40500,RYANS,Monitor,In Stock,40500.0
111,ASUS PROART DISPLAY PA328QV 31.5 INCH 2K WQHD DUAL HDMI DISPLAYPORT USB GAMING MONITOR,68000,RYANS,Monitor,In Stock,68000.0
112,ASUS PROART PA328Q 32 INCH 4K UHD IPS HDMIV1.4 MINIDP1.2 DP1.2 USB3 MONITOR WITH DUAL 3W SPEAKER,125000,RYANS,Monitor,In Stock,125000.0
113,LG 34WK95U-W 34 INCH ULTRAWIDE NANO IPS LED 5K MONITOR,173000,RYANS,Monitor,In Stock,173000.0
114,DELL E1916H 18.5 INCH LED VGA DP MONITOR,10000,RYANS,Monitor,Out of Stock,10000.0
115,HP V194 18.5 INCH HD LED MONITOR (VGA),10000,RYANS,Monitor,Out of Stock,10000.0
116,ASUS VZ229HE 21.5 INCH IPS BORDERLESS SLIM MONITOR (1XHDMI 1XVGA),16800,RYANS,Monitor,In Stock,16800.0
117,HP 22FW IPS ANTI-GLARE FULL-HD 21.5 INCH VGA HDMI MONITOR #3KS60AA,17000,RYANS,Monitor,Out of Stock,17000.0
118,HP 24F 24 INCH ANTI-GLARE IPS LED FHD VGA HDMI MONITOR,21800,RYANS,Monitor,Out of Stock,21800.0
119,BENQ ZOWIE XL2411P 144HZ 24 INCH HDMI DVI DP E-SPORTS MONITOR,24200,RYANS,Monitor,Out of Stock,24200.0
120,HP ELITEDISPLAY E230T 23 INCH FHD TOUCH VGA HDMI DP USB MONITOR #W2Z50AA,26300,RYANS,Monitor,Out of Stock,26300.0
121,ASUS DESIGNO CURVED MX34VQ 34 INCH ULTRA-WIDE CURVED MONITOR,106500,RYANS,Monitor,In Stock,106500.0
122,ACER EB192Q (IPS) 18.5 INCH HD IPS LED MONITOR (DVI VGA),9000,RYANS,Monitor,In Stock,9000.0
123,AOC E970SWHEN 18.5 INCH 1366 X768 RESOLUTION 5MS LED TN MONITOR(HDMI VGA VESA),9200,RYANS,Monitor,In Stock,9200.0
124,DELUX M700A 7200DPI LIGHTWEIGHT RGB GAMING MOUSE,650,TECHLAND,Mouse,In Stock,650.0
125,LOGITECH M187 ULTRA PORTABLE WIRELESS MOUSE ,1300,TECHLAND,Mouse,In Stock,1300.0
126,LOGITECH M235 WIRELESS MOUSE ,1599,TECHLAND,Mouse,In Stock,1599.0
127,LOGITECH M190 PORTABLE WIRELESS MOUSE,1249,TECHLAND,Mouse,In Stock,1249.0
128,LOGITECH B175 WIRELESS MOUSE,950,TECHLAND,Mouse,In Stock,950.0
129,MSI M99 WIRED RGB ERGONOMIC GAMING MOUSE ,749,TECHLAND,Mouse,In Stock,749.0
130,RAZER DEATHADDER ESSENTIAL MOUSE + RAZER GOLIATHUS SPEED PIKACHU LIMITED EDITION MOUSE PAD COMBO,4750,TECHLAND,Mouse,In Stock,4750.0
131,REDRAGON M908 IMPACT MMO GAMING MOUSE ,2250,TECHLAND,Mouse,In Stock,2250.0
132,LOGITECH M350 WIRELESS MOUSE (ROSE),2422,TECHLAND,Mouse,In Stock,2422.0
133,LOGITECH MX MASTER 3 ADVANCED WIRELESS 7 BUTTON MOUSE,9500,TECHLAND,Mouse,In Stock,9500.0
134,LOGITECH B170 WIRELESS MOUSE,950,TECHLAND,Mouse,In Stock,950.0
135,GIGABYTE AORUS M2 6400 DPI OPTICAL RGB GAMING MOUSE,1350,TECHLAND,Mouse,In Stock,1350.0
136,LOGITECH M350 WIRELESS MOUSE (WHITE),2422,TECHLAND,Mouse,In Stock,2422.0
137,LOGITECH M337 WIRELESS RUBBER GRIP BLUETOOTH MOUSE,2230,TECHLAND,Mouse,In Stock,2230.0
138,LOGITECH M350 WIRELESS MOUSE (GRAPHITE),2422,TECHLAND,Mouse,In Stock,2422.0
139,LOGITECH G502 HERO HIGH PERFORMANCE RGB GAMING MOUSE,5209,TECHLAND,Mouse,In Stock,5209.0
140,HAVIT KB329 BLACK USB MINI KEYBOARD WITH BANGLA,420,RYANS,Keyboard,In Stock,420.0
141,MICROPACK K203 BLACK BASIC USB KEYBOARD WITH BANGLA,425,RYANS,Keyboard,In Stock,425.0
142,MICROPACK K206 BLACK USB KEYBOARD WITH BANGLA,450,RYANS,Keyboard,In Stock,450.0
143,MICROPACK K2208 BLACK USB MINI KEYBOARD WITH BANGLA,500,RYANS,Keyboard,In Stock,500.0
144,HAVIT KB327 BLACK USB MULTIMEDIA KEYBOARD WITH BANGLA,575,RYANS,Keyboard,In Stock,575.0
145,LOGITECH K120 BLACK USB KEYBOARD WITH BANGLA,699,RYANS,Keyboard,In Stock,699.0
146,HP 100 WIRED USB BLACK KEYBOARD #2UN30AA,700,RYANS,Keyboard,In Stock,700.0
147,REDRAGON P023 BLACK GAMING WRISTPAD,750,RYANS,Keyboard,In Stock,750.0
148,MARVO SCORPION K606 WIRED BLACK GAMING KEYBOARD,1250,RYANS,Keyboard,In Stock,1250.0
149,REDRAGON K509 DYAUS 7 COLORS BACKLIT GAMING KEYBOARD,2100,RYANS,Keyboard,In Stock,2100.0
150,MARVO KG954 WIRED (BLUE SWITCH) BLACK MECHANICAL GAMING KEYBOARD,2400,RYANS,Keyboard,In Stock,2400.0
151,MARVO KG962 WIRED (BLUE SWITCH) BLACK MECHANICAL GAMING KEYBOARD,2450,RYANS,Keyboard,In Stock,2450.0
152,MARVO KG962WH WIRED (BLUE SWITCH) WHITE MECHANICAL GAMING KEYBOARD,2450,RYANS,Keyboard,In Stock,2450.0
153,A4TECH FBX51C DUAL MODE GREY BLUETOOTH KEYBOARD,2500,RYANS,Keyboard,In Stock,2500.0
154,A4TECH FBX51C DUAL MODE MATCHA GREEN BLUETOOTH KEYBOARD,2500,RYANS,Keyboard,In Stock,2500.0
155,REDRAGON K512 SHIVA RGB BLACK MEMBRANE GAMING KEYBOARD,2800,RYANS,Keyboard,In Stock,2800.0
156,LOGITECH K375S WIRELESS MULTI DEVICE KEYBOARD,2869,RYANS,Keyboard,In Stock,2869.0
157,REDRAGON DAKSA K576R RAINBOW LED USB BLACK GAMING KEYBOARD,3400,RYANS,Keyboard,In Stock,3400.0
158,REDRAGON K617 FIZZ RGB (RED SWITCH) PINK-WHITE GAMING KEYBOARD,3400,RYANS,Keyboard,In Stock,3400.0
159,REDRAGON K617 FIZZ RGB (RED SWITCH) GRAY-WHITE GAMING KEYBOARD,3400,RYANS,Keyboard,In Stock,3400.0
160,GIGABYTE GT 710 2GB DDR3 GRAPHICS CARD,5200,STARTECH,GPU,In Stock,5200.0
161,PALIT GEFORCE GT 730 2GB DDR3 GRAPHICS CARD,6000,STARTECH,GPU,In Stock,6000.0
162,GIGABYTE GEFORCE GT 730 2GB DDR3 PCI EXPRESS GRAPHICS CARD,6700,STARTECH,GPU,In Stock,6700.0
163,GIGABYTE GEFORCE GT 730 2GB GDDR5 PCI EXPRESS GRAPHICS CARD,7000,STARTECH,GPU,In Stock,7000.0
164,COLORFUL GEFORCE GT730K 2GD3-V 2GB GRAPHICS CARD,7050,STARTECH,GPU,In Stock,7050.0
165,ASUS GEFORCE GT 730 2GB GDDR5 GRAPHICS CARD,7700,STARTECH,GPU,In Stock,7700.0
166,COLORFUL GEFORCE GT730K LP 4GD3-V 4GB GRAPHICS CARD,8000,STARTECH,GPU,In Stock,8000.0
167,MSI GEFORCE GT 730 KEPLER DDR3 2GB OC LOW PROFILE GRAPHICS CARD,8600,STARTECH,GPU,In Stock,8600.0
168,MSI GEFORCE GT 1030 2GD4 LP OC 2GB GRAPHICS CARD,9500,STARTECH,GPU,In Stock,9500.0
169,GIGABYTE GEFORCE GT 1030 LOW PROFILE D4 2GB GRAPHICS CARD,9600,STARTECH,GPU,In Stock,9600.0
170,GIGABYTE GEFORCE GT 1030 LOW PROFILE 2GB DDR5 GRAPHICS CARD,9500,STARTECH,GPU,In Stock,9500.0
171,ASUS GEFORCE GT 1030 2GB GDDR5 LOW PROFILE GRAPHICS CARD,9900,STARTECH,GPU,In Stock,9900.0
172,ASUS PHOENIX GEFORCE GT 1030 OC 2GB GDDR5 GRAPHICS CARD,10900,STARTECH,GPU,In Stock,10900.0
173,ASUS PHOENIX RADEON RX 550 4GB EVO GRAPHICS CARD,14000,STARTECH,GPU,In Stock,14000.0
174,AFOX RADEON RX 550 4GB GDDR5 DUAL FAN GRAPHICS CARD,17500,STARTECH,GPU,In Stock,17500.0
175,SAPPHIRE PULSE AMD RADEON RX 6400 4GB GDDR6 GRAPHICS CARD,19000,STARTECH,GPU,In Stock,19000.0
176,GIGABYTE GEFORCE GTX 1050 TI D5 4GB GDDR5 GRAPHICS CARD,20000,STARTECH,GPU,In Stock,20000.0
177,MSI GEFORCE GTX 1630 VENTUS XS 4GB OC GDDR6 GRAPHICS CARD,21500,STARTECH,GPU,In Stock,21500.0
178,ASUS PHOENIX GEFORCE GTX 1050TI 4GB GDDR5 GRAPHICS CARD,22500,STARTECH,GPU,In Stock,22500.0
179,MSI GEFORCE GTX 1050 TI 4GT OCV1 4GB GRAPHICS CARD,23000,STARTECH,GPU,In Stock,23000.0
180,ADATA 4 GB DDR4 2666 BUS DESKTOP RAM,1850,STARTECH,Ram,In Stock,1850.0
181,GEIL PRISTINE 4GB 2400MHZ DDR4 RAM,1900,STARTECH,Ram,In Stock,1900.0
182,PATRIOT 4GB DDR4 2666MHZ DESKTOP RAM,2150,STARTECH,Ram,In Stock,2150.0
183,CORSAIR VENGEANCE LPX 4GB (1X4GB) DDR4 DRAM 2400MHZ,2300,STARTECH,Ram,In Stock,2300.0
184,PATRIOT SIGNATURE LINE 4GB DDR4 2666MHZ HEATSINK DESKTOP RAM,2300,STARTECH,Ram,In Stock,2300.0
185,APACER PANTHER GOLDEN 4GB DDR4 2666MHZ DESKTOP RAM,2300,STARTECH,Ram,In Stock,2300.0
186,APACER 4GB DDR4 2666MHZ DESKTOP RAM,2300,STARTECH,Ram,In Stock,2300.0
187,GEIL EVO SPEAR 4GB DDR4 2666 MHZ RAM  ,2400,STARTECH,Ram,In Stock,2400.0
188,TEAM ELITE U-DIMM 4GB 2400MHZ DDR4 RAM ,2400,STARTECH,Ram,In Stock,2400.0
189,G.SKILL RIPJAWS V 4GB DDR4 2666MHZ RED HEATSINK DESKTOP RAM ,2500,STARTECH,Ram,In Stock,2500.0
190,TEAM ELITE PLUS 4GB 2666MHZ DDR4 U-DIMM DESKTOP RAM,2700,STARTECH,Ram,In Stock,2700.0
191,CRUCIAL 8GB SINGLE DDR4 2666MHZ DESKTOP RAM,3200,STARTECH,Ram,In Stock,3200.0
192,KINGSTON FURY BEAST 8GB 3200MHZ DDR4 DESKTOP RAM,3200,STARTECH,Ram,In Stock,3200.0
193,GEIL PRISTINE 8GB 2400MHZ DDR4 RAM,3300,STARTECH,Ram,In Stock,3300.0
194,TEAM ELITE PLUS RED 8GB 3200MHZ DDR4 U-DIMM DESKTOP RAM,3350,STARTECH,Ram,In Stock,3350.0
195,TEAM ELITE U-DIMM 8GB 2666MHZ DDR4 RAM ,3400,STARTECH,Ram,In Stock,3400.0
196,PATRIOT SIGNATURE LINE 8GB DDR4 3200MHZ HEATSINK DESKTOP RAM,3400,STARTECH,Ram,In Stock,3400.0
197,TEAM ELITE U-DIMM 8GB 2400MHZ DDR4 RAM ,3450,STARTECH,Ram,In Stock,3450.0
198,G.SKILL RIPJAWS-V 8GB DDR4 3200MHZ DESKTOP RAM,3500,STARTECH,Ram,In Stock,3500.0
199,TRANSCEND JETRAM 8GB DDR4 3200MHZ U-DIMM DESKTOP RAM,3500,STARTECH,Ram,In Stock,3500.0
200,XTRIKE ME KB-508 GAMING KEYBOARD AND GMP-290 RGB GAMING MOUSE & MOUSE PAD COMBO,2350,STARTECH,Keyboard,In Stock,2350.0
201,XTRIKE ME KB-508 GAMING KEYBOARD AND GM-512 RGB GAMING MOUSE COMBO,2650,STARTECH,Keyboard,In Stock,2650.0
